"Date (UTC)","Request ID","User agent","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Original transfer method","Client credential type","Token Protection - Sign In Session","Token Protection - Sign In Session StatusCode","Application","Application ID ","App owner tenant ID","Resource","Resource ID ","Resource tenant ID","Resource owner tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","Session ID","IP address (seen by resource)","Through Global Secure Access","Global Secure Access IP address","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access","Managed Identity type","Associated Resource Id","Federated Token Id","Federated Token Issuer"
"2026-07-29T06:39:55Z","6688c312-2705-4bea-a5bd-c4dafcb18d00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","019fac99-9ba2-7f9f-b36d-c493840a6f6a","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","EsOIZgUn6kulvcTa_LGNAA","none","none","unbound","1002","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","65","Not Applied","None","","",""
"2026-07-29T06:39:55Z","fcaf3d39-b3a5-43cc-9a29-7c6d24588900","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","019fac99-9b9e-778c-92c7-59f7800cf81c","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","OT2v_KWzzEOaKXxtJFiJAA","none","none","unbound","1002","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","eb174bbc-fe94-4978-95b9-a616457dd489","","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","48","Not Applied","None","","",""
"2026-07-29T06:39:51Z","d9724f93-0cc4-4fec-9fb3-cd939a168d00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","019fac99-8cd5-7f42-9614-0436210b06ab","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","k09y2cQM7E-fs82TmhaNAA","none","none","unbound","1002","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","74","Not Applied","None","","",""
"2026-07-29T06:39:49Z","588c9a75-a2a9-4a07-a254-356e199e8600","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","019fac99-8708-774f-860d-ffdc13f877cc","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","dZqMWKmiB0qiVDVuGZ6GAA","none","none","unbound","1002","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","56","Not Applied","None","","",""
"2026-07-29T06:39:38Z","81f5acb4-6244-4ec5-8024-d5cd56178e00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","67ec2ba2-80ab-e000-ab60-a1cd908409ad","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","tKz1gURixU6AJNXNVheOAA","none","none","unbound","1002","Office 365 SharePoint Online","00000003-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 SharePoint Online","00000003-0000-0ff1-ce00-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","83","Not Applied","None","","",""
"2026-07-29T06:39:36Z","3e5d6772-44e4-4a9b-a4ce-f2be76030f00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","d28c4c6d-9987-426b-951d-da1e0bdae011","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","cmddPuREm0qkzvK-dgMPAA","none","none","unbound","1002","Exchange Admin Center","497effe9-df71-4043-a8bb-14cf78c4b63b","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","59","Not Applied","None","","",""
"2026-07-29T06:39:36Z","6f0bc4ba-afb1-4874-902a-326bd0e08b00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","019fac99-54db-71e0-8ed2-c5f4f637af09","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","usQLb7GvdEiQKjJr0OCLAA","none","none","unbound","1002","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Azure Resource Manager","797f4846-ba00-4fd7-ba43-dac1f8f63013","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","67","Not Applied","None","","",""
"2026-07-29T06:39:35Z","6f0bc4ba-afb1-4874-902a-326bb0e08b00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","019fac99-504c-7ba7-9437-0f3f717eb2cf","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","usQLb7GvdEiQKjJrsOCLAA","none","none","unbound","1002","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Azure Resource Manager","797f4846-ba00-4fd7-ba43-dac1f8f63013","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","69","Not Applied","None","","",""
"2026-07-29T06:39:34Z","1b091f99-b2e2-406f-89d4-47d44bd2a700","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","019fac99-4ee9-7771-bf25-74f62ebf2b62","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","mR8JG-Kyb0CJ1EfUS9KnAA","none","none","unbound","1002","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Azure Resource Manager","797f4846-ba00-4fd7-ba43-dac1f8f63013","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","65","Not Applied","None","","",""
"2026-07-29T06:39:34Z","42479af6-d06a-4181-a173-f4fd9f0f3f00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0 OS/10.0.22631","019fac99-4e33-71aa-a575-942c871a0442","2da85e45-0c0e-4f90-8587-f770888de158","Vince V","bitpusher@854jpt.onmicrosoft.com","member","none","none","none","9ppHQmrQgUGhc_T9nw8_AA","none","none","unbound","1002","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Azure Resource Manager","797f4846-ba00-4fd7-ba43-dac1f8f63013","eb174bbc-fe94-4978-95b9-a616457dd489","f8cdef31-a31e-4b4a-93e4-5f571e91255a","eb174bbc-fe94-4978-95b9-a616457dd489","","47.152.78.88","Highland, California, US","Success","","Other.","Browser","","Edge 150.0.0","Windows10","false","false","","MFA requirement satisfied by claim in the token","","","Multifactor authentication","","006f447a-fbee-909a-f003-83b66e67e277","","false","","5650","false","Microsoft Entra ID","None","","49","Not Applied","None","","",""
