"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID"
"2025-09-29T20:02:59Z","2025-09-29","20:02:59","External Vendor 2 Admin","sandoval42@contoso.com","40.136.227.209","Larkspur 18"," Lake District 20"," US","Success","","member","Jacob35 authentication","Success","none","External Application 20","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Azure Jose25 Manager","8fd36493-8403-4e59-8fac-a463f9d1eff5","Other.","Browser","","Chrome 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","FALSE","FALSE","","63","MFA requirement satisfied by claim in the token","","","","afc972ef-f43b-4746-8308-fb6908cc6683","none","Y5f0k9cD4kqvrNIVijfDAA","none","none","unbound","1002","71cd11f6-5d45-4e04-8ff7-8b9fab145677"
"2025-09-29T20:02:37Z","2025-09-29","20:02:37","External Vendor 2 Admin","sandoval42@contoso.com","40.136.227.209","Larkspur 18"," Lake District 20"," US","Success","","member","Jacob35 authentication","Success","none","Exchange Admin Center","87649801-2ee8-45f2-8780-5e8c645c9d34","Ruth29 Bailey32","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","FALSE","FALSE","","72","MFA requirement satisfied by claim in the token","","","","afc972ef-f43b-4746-8308-fb6908cc6683","none","kj3HaiYsnUShhWITTk8AAA","none","none","unbound","1002","0f40eb80-55f7-4004-806a-c34abed05d7c"
"2025-09-29T20:02:08Z","2025-09-29","20:02:08","External Vendor 2 Admin","sandoval42@contoso.com","47.152.64.19","Fairhaven 23"," Coastal Region 5"," US","Success","","member","Jacob35 authentication","Success","none","Office365 David37 WCSS-Client","571a182c-fa74-434f-82f8-c68629a1de50","Ruth29 Bailey32","00000003-0000-0000-c000-000000000000","Other.","Browser","","Edge 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235","FALSE","FALSE","","127","MFA requirement satisfied by claim in the token","","","","a45d256b-81f7-4a63-87db-98813f0970be","none","uPhkyRNrmECzNLlU9EuGAA","none","none","unbound","1002","fd358542-14de-499e-8343-65188889d2ba"
"2025-09-29T20:02:08Z","2025-09-29","20:02:08","External Vendor 2 Admin","sandoval42@contoso.com","47.152.64.19","Fairhaven 23"," Coastal Region 5"," US","Success","","member","Jacob35 authentication","Success","none","Office365 David37 WCSS-Client","571a182c-fa74-434f-82f8-c68629a1de50","Ruth29 Bailey32","00000003-0000-0000-c000-000000000000","Other.","Browser","","Edge 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235","FALSE","FALSE","","90","MFA requirement satisfied by claim in the token","","","","a45d256b-81f7-4a63-87db-98813f0970be","none","M7OEk_2iRUOKAJcJt48wAA","none","none","unbound","1002","c3dd761d-844e-42d3-8ed0-e8b58dfe68c4"
"2025-09-29T20:02:08Z","2025-09-29","20:02:08","External Vendor 2 Admin","sandoval42@contoso.com","47.152.64.19","Fairhaven 23"," Coastal Region 5"," US","Success","","member","Jacob35 authentication","Success","none","Office365 David37 WCSS-Client","571a182c-fa74-434f-82f8-c68629a1de50","Office365 David37 WCSS-Server","fc812c10-4c2f-47de-8e9f-54e3e591d0f4","Other.","Browser","","Edge 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235","FALSE","FALSE","","60","MFA requirement satisfied by claim in the token","","","","a45d256b-81f7-4a63-87db-98813f0970be","none","GnPIe5GqLkC7lYlXhJmpAA","none","none","unbound","1002","b56f8690-91e1-4cf9-85c3-36d5c1b57f68"
"2025-09-29T20:02:00Z","2025-09-29","20:02:00","External Vendor 2 Admin","sandoval42@contoso.com","47.152.64.19","Fairhaven 23"," Coastal Region 5"," US","Success","","member","Jacob35 authentication","Success","none","External Application 27","00000006-0000-0ff1-ce00-000000000000","Martinez51 Patel14 Stephen11 Taylor26","00000002-0000-0000-c000-000000000000","Other.","Browser","","Edge 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235 OS/10.0.26100","FALSE","FALSE","","72","MFA requirement satisfied by claim in the token","","","","a45d256b-81f7-4a63-87db-98813f0970be","none","2d6u7ptcSkWETYD-Vu4uAA","none","none","unbound","1002","43ff5d23-da94-46bb-8917-95c335dc1d68"
"2025-09-29T20:01:57Z","2025-09-29","20:01:57","External Vendor 2 Admin","sandoval42@contoso.com","47.152.64.19","Fairhaven 23"," Coastal Region 5"," US","Success","","member","Jacob35 authentication","Success","none","External Application 20","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Azure Jose25 Manager","8fd36493-8403-4e59-8fac-a463f9d1eff5","Other.","Browser","","Edge 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235 OS/10.0.26100","FALSE","FALSE","","108","MFA requirement satisfied by claim in the token","","","","a45d256b-81f7-4a63-87db-98813f0970be","none","moFJxIRnZ0e2qtXCnIhoAA","none","none","unbound","1002","09db8abd-a07a-4dfe-847d-5a83220c0ad6"
"2025-09-29T20:00:57Z","2025-09-29","20:00:57","External Vendor 2 Admin","sandoval42@contoso.com","47.152.64.19","Fairhaven 23"," Coastal Region 5"," US","Success","","member","Jacob35 authentication","Success","none","External Application 20","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Azure Jose25 Manager","8fd36493-8403-4e59-8fac-a463f9d1eff5","Other.","Browser","","Edge 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235 OS/10.0.26100","FALSE","FALSE","","415","MFA requirement satisfied by claim in the token","","","sandoval42@contoso.com","a45d256b-81f7-4a63-87db-98813f0970be","none","TpBm8f7ObkuRzLiEz6oYAA","none","none","unbound","1002","9e71aa09-e314-4064-8e53-1b0f7794d256"
"2025-09-29T20:00:55Z","2025-09-29","20:00:55","External Vendor 2 Admin","sandoval42@contoso.com","47.152.64.19","Fairhaven 23"," Coastal Region 5"," US","Interrupted","50140","member","Jacob35 authentication","Success","none","External Application 20","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Azure Jose25 Manager","8fd36493-8403-4e59-8fac-a463f9d1eff5","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235 OS/10.0.26100","FALSE","FALSE","","100","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further sanchez32 easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","OATH diaz54 code","'+X XXXXXXXX64","sandoval42@contoso.com","a45d256b-81f7-4a63-87db-98813f0970be","none","fKPJ8yHUQUaffvnU35oEAA","none","none","unbound","1002","9e71aa09-e314-4064-8e53-1b0f7794d256"
"2025-09-29T19:59:11Z","2025-09-29","19:59:11","Patrick22 watson54 Evelyn30","evelyn30@contoso.com","208.107.48.245","Linden 25"," Coastal Region 17"," US","Success","","member","Single-factor authentication","Success","none","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","Other.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","339","","","","evelyn30@contoso.com","b74ed8b8-a6c4-468c-8163-c260a372556f","ropc","YCqShTENj0m6v2cqKC4JAA","none","clientAssertion","unbound","1002","45d847f0-4704-496e-8d38-b4cbe7843dc9"
