"Date (UTC)","Request ID","User agent","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Original transfer method","Client credential type","Token Protection - Sign In Session","Token Protection - Sign In Session StatusCode","Application","Application ID ","App owner tenant ID","Resource","Resource ID ","Resource tenant ID","Resource owner tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","Session ID","IP address (seen by resource)","Through Global Secure Access","Global Secure Access IP address","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access","Managed Identity type","Associated Resource Id","Federated Token Id","Federated Token Issuer"
"2025-09-16T04:50:48Z","506c6745-d8ad-4c6f-8d17-a6f0b59a28e8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36","110d45d8-9e71-4c65-8d52-0aa82c1f9159","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","none","none","g30FA6WRfE-g-4XUqif3AA","none","none","unbound","1002","One Outlook Web","b440323a-1a7c-4fcb-8285-93db91efe699","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","102.219.54.113","Thornbury, Coastal Region, NG","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","false","false","","","","","Single-factor authentication","","715ab0b5-8317-47fb-81e7-36bb3db258b6","","false","","37682","false","Microsoft Entra ID","None","","85","Not Applied","None","","",""
"2025-09-16T04:50:41Z","c87412f2-4842-4381-8eb7-c935bb9bc7d6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36","57cd70ba-2f2a-4ce9-83d6-e809ccbd5807","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","none","none","gKc_U7B47E6KFxpdnGsQAQ","none","none","unbound","1002","One Outlook Web","b440323a-1a7c-4fcb-8285-93db91efe699","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","102.219.54.113","Thornbury, Coastal Region, NG","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","false","false","","","","","Single-factor authentication","powell4.michelle2@adatum.com","715ab0b5-8317-47fb-81e7-36bb3db258b6","","false","","37682","false","Microsoft Entra ID","None","","101","Not Applied","None","","",""
"2025-09-16T04:48:03Z","bf8f9db1-81e1-430a-8b76-068b1d2bc372","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36","57cd70ba-2f2a-4ce9-83d6-e809ccbd5807","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","none","none","eHazWkDFyEO3yMFbRtUZAQ","none","none","unbound","1002","One Outlook Web","b440323a-1a7c-4fcb-8285-93db91efe699","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","102.219.54.113","Thornbury, Coastal Region, NG","Interrupted","50055","The password is expired.","Browser","","Chrome 139.0.0","Windows10","false","false","","The user's password is expired, and therefore their login or session was ended. They will be offered the opportunity to reset it, or may ask an admin to reset it via https://learn.microsoft.com/entra/fundamentals/users-reset-password-azure-portal","","","Single-factor authentication","powell4.michelle2@adatum.com","715ab0b5-8317-47fb-81e7-36bb3db258b6","","false","","37682","false","Microsoft Entra ID","None","","219","Not Applied","None","","",""
"2025-09-15T19:48:56Z","7900f022-617d-4528-8b2a-cab8a159def1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36 Edg/139.0.0.3","6a2e845d-5746-4f3f-865b-06d0b981525b","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","primaryRefreshToken","none","4CegZWqNRkCxzwA-2WeUAA","none","none","bound","","Office365 Shell WCSS-Client","9235089a-5c5e-4585-8662-d94d7991f5d1","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","50.230.231.78","Sutton, Coastal Region 1, US","Success","","Other.","Browser","2fd3dc20-0709-421e-8e34-71059af9e9a4","Edge 139.0.0","Windows10","false","false","Azure AD registered","","","","Single-factor authentication","","ad7f946c-4807-4a15-887a-e28d69113e19","","false","","209","false","Microsoft Entra ID","Primary refresh token","","5074","Not Applied","None","","",""
"2025-09-15T19:48:51Z","1d0da2ae-93e2-4c64-8007-cc1cc2d55047","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36 Edg/139.0.0.3","a78c0e3c-1d1d-49b8-8701-d0eb8383e205","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","primaryRefreshToken","none","ECLyyBju1EmE1v5zMQ7lAA","none","none","bound","","Office365 Shell WCSS-Client","9235089a-5c5e-4585-8662-d94d7991f5d1","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","50.230.231.78","Sutton, Coastal Region 1, US","Success","","Other.","Browser","2fd3dc20-0709-421e-8e34-71059af9e9a4","Edge 139.0.0","Windows10","false","false","Azure AD registered","","","","Single-factor authentication","","ad7f946c-4807-4a15-887a-e28d69113e19","","false","","209","false","Microsoft Entra ID","Primary refresh token","","119","Not Applied","None","","",""
"2025-09-15T19:48:48Z","50169f7d-efee-49b9-8281-beddf22e9b39","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36 Edg/139.0.0.3","6a1827dc-7b1b-474c-886f-65cb92b5828b","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","primaryRefreshToken","none","LxR8dpuF9Eu1zcrjlIL2AA","none","none","bound","","SharePoint Online Web Client Extensibility","1dcb7da3-06ce-4f85-87cc-b3d51b990e0b","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","50.230.231.78","Sutton, Coastal Region 1, US","Success","","Other.","Browser","2fd3dc20-0709-421e-8e34-71059af9e9a4","Edge 139.0.0","Windows10","false","false","Azure AD registered","","","","Single-factor authentication","","ad7f946c-4807-4a15-887a-e28d69113e19","","false","","209","false","Microsoft Entra ID","Primary refresh token","","86","Not Applied","None","","",""
"2025-09-15T19:48:46Z","47bff9e4-61a5-438d-8c4e-6dbe5929ac03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36 Edg/139.0.0.3","f6aa44e3-de33-49d6-8fc5-416a85dd99d1","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","primaryRefreshToken","none","LxR8dpuF9Eu1zcrjC4L2AA","none","none","bound","","Office365 Shell WCSS-Client","9235089a-5c5e-4585-8662-d94d7991f5d1","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 Shell WCSS-Server","d4eacae5-b8f9-470a-82f4-5afe735b5f55","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","75.33.171.16","Sutton, Coastal Region 1, US","Success","","Other.","Browser","2fd3dc20-0709-421e-8e34-71059af9e9a4","Edge 139.0.0","Windows10","false","false","Azure AD registered","","","","Single-factor authentication","","ad7f946c-4807-4a15-887a-e28d69113e19","","false","","7018","false","Microsoft Entra ID","Primary refresh token","","101","Not Applied","None","","",""
"2025-09-15T19:47:22Z","089533fd-c52d-4cac-8569-850cf8d18bb6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36 Edg/139.0.0.3","aad3d4e4-b2a1-40fa-8132-69cdf025b404","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","primaryRefreshToken","none","nOUE9oQA1EqNrWOeZImPAA","none","none","bound","","Office365 Shell WCSS-Client","9235089a-5c5e-4585-8662-d94d7991f5d1","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","75.33.171.16","Sutton, Coastal Region 1, US","Success","","Other.","Browser","2fd3dc20-0709-421e-8e34-71059af9e9a4","Edge 139.0.0","Windows10","false","false","Azure AD registered","","","","Single-factor authentication","","ad7f946c-4807-4a15-887a-e28d69113e19","","false","","7018","false","Microsoft Entra ID","Primary refresh token","","87","Not Applied","None","","",""
"2025-09-15T19:47:22Z","a76a03b0-b8b1-47a6-81be-66d23cdd71d4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36 Edg/139.0.0.3","6127de66-1e8b-4a38-827e-326fa63dcdf2","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","primaryRefreshToken","none","ZukZFMyfnEqVeOcVXzECAQ","none","none","bound","","Office365 Shell WCSS-Client","9235089a-5c5e-4585-8662-d94d7991f5d1","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 Shell WCSS-Server","d4eacae5-b8f9-470a-82f4-5afe735b5f55","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","75.33.171.16","Sutton, Coastal Region 1, US","Success","","Other.","Browser","2fd3dc20-0709-421e-8e34-71059af9e9a4","Edge 139.0.0","Windows10","false","false","Azure AD registered","","","","Single-factor authentication","","ad7f946c-4807-4a15-887a-e28d69113e19","","false","","7018","false","Microsoft Entra ID","Primary refresh token","","150","Not Applied","None","","",""
"2025-09-15T19:47:21Z","1e3d884f-d819-4790-8aa2-e8529a6c3f91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36 Edg/139.0.0.3","108dcc36-aa56-4df7-8bae-997ac56e204d","93eb8db3-9a0f-4ffa-89b3-64b7dabc5703","Powell4 Michelle2","powell4.michelle2@adatum.com","member","none","primaryRefreshToken","none","CZfrgarWGUWe5Ic4ANQVAA","none","none","bound","","SharePoint Online Web Client Extensibility","1dcb7da3-06ce-4f85-87cc-b3d51b990e0b","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","f8cdef31-a31e-4b4a-93e4-5f571e91255a","23879cfb-8fa5-434d-85e3-1e7ce02bc91d","","75.33.171.16","Sutton, Coastal Region 1, US","Success","","Other.","Browser","2fd3dc20-0709-421e-8e34-71059af9e9a4","Edge 139.0.0","Windows10","false","false","Azure AD registered","","","","Single-factor authentication","","ad7f946c-4807-4a15-887a-e28d69113e19","","false","","7018","false","Microsoft Entra ID","Primary refresh token","","120","Not Applied","None","","",""
